"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input_row_index","Input_ref_statement","Input_ref_title","Input_ref_url","Input_target_statement","Input_target_title","Input_target_url","Input_media_source","Input_relation_type","Answer_Category","Approve","Reject"
"36D1BWBEHN1P827QYUC9UDILFBM2M3","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3KGTPGBS6XMB7UASXY8X97UZ9N32UD","A2R0YYUAWNT7UD","Approved","Mon Aug 22 02:41:21 PDT 2016","Mon Aug 22 02:41:30 PDT 2016","Sat Aug 27 02:41:30 PDT 2016","Mon Aug 22 12:30:51 PDT 2016","","","9","100% (40/40)","100% (40/40)","100% (40/40)","195","&#34;Until now&#44; nobody has seen recovery of these functions in a patient so many years after being diagnosed with complete paralysis&#34;. One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for paraplegics in regained mobility.","http://www.bangkokpost.com/news/world/1059016/breakthrough-for-paraplegics-in-regained-mobility","Duke University","CONTAINS","omission"
"36D1BWBEHN1P827QYUC9UDILFBM2M3","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3S3AMIZX3U62OAR88W7EBKZXZEMCDN","A1DZLZE63NE1ZI","Approved","Mon Aug 22 03:23:35 PDT 2016","Mon Aug 22 03:24:09 PDT 2016","Sat Aug 27 03:24:09 PDT 2016","Mon Aug 22 12:30:51 PDT 2016","","","34","100% (298/298)","100% (298/298)","100% (298/298)","195","&#34;Until now&#44; nobody has seen recovery of these functions in a patient so many years after being diagnosed with complete paralysis&#34;. One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for paraplegics in regained mobility.","http://www.bangkokpost.com/news/world/1059016/breakthrough-for-paraplegics-in-regained-mobility","Duke University","CONTAINS","omission"
"36D1BWBEHN1P827QYUC9UDILFBM2M3","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3TAYZSBPLL9VSHIO8TDXU6CBOQGS2L","A1Z7QTDFX7ZM2O","Approved","Mon Aug 22 02:15:20 PDT 2016","Mon Aug 22 02:16:07 PDT 2016","Sat Aug 27 02:16:07 PDT 2016","Mon Aug 22 12:30:51 PDT 2016","","","47","100% (63/63)","100% (63/63)","100% (63/63)","195","&#34;Until now&#44; nobody has seen recovery of these functions in a patient so many years after being diagnosed with complete paralysis&#34;. One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for paraplegics in regained mobility.","http://www.bangkokpost.com/news/world/1059016/breakthrough-for-paraplegics-in-regained-mobility","Duke University","CONTAINS","same"
"36D1BWBEHN1P827QYUC9UDILFBM2M3","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3UXUOQ9OKEYYEMT0X5815XZDD00A7S","A150CIC6SJN8JC","Approved","Mon Aug 22 04:07:41 PDT 2016","Mon Aug 22 04:14:53 PDT 2016","Sat Aug 27 04:14:53 PDT 2016","Mon Aug 22 12:30:51 PDT 2016","","","432","100% (8/8)","100% (8/8)","100% (8/8)","195","&#34;Until now&#44; nobody has seen recovery of these functions in a patient so many years after being diagnosed with complete paralysis&#34;. One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","One of the women sufficiently recovered sensation -- on her skin and inside her body -- &#34;that she decided to deliver a baby&#44;&#34;. She could feel the contractions.","Breakthrough for paraplegics in regained mobility.","http://www.bangkokpost.com/news/world/1059016/breakthrough-for-paraplegics-in-regained-mobility","Duke University","CONTAINS","omission"
"3BPP3MA3TCKXX01LR26VW1CLC9LLEL","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3ATPCQ38J8BHT6P1KEY1IAJAHZ8YAG","A2BO8M77CS3SGZ","Approved","Mon Aug 22 03:58:42 PDT 2016","Mon Aug 22 03:59:02 PDT 2016","Sat Aug 27 03:59:02 PDT 2016","Mon Aug 22 12:30:51 PDT 2016","","","20","100% (268/268)","100% (268/268)","100% (268/268)","196","&#34;There has also been improvement in sexual performance for the men&#34;. Some had recovered &#34;the possibility of having sexual intercourse&#44; and erections&#44;&#34;.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","There has also been improvement in sexual performance for the men&#44;","Virtual reality&#44; brain training can help paraplegics regain movement.","http://www.themalaymailonline.com/features/article/virtual-reality-brain-training-can-help-paraplegics-regain-movement","Duke University","CONTAINS","same"
"3BPP3MA3TCKXX01LR26VW1CLC9LLEL","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3HVVDCPGTETM82OAQEPIDF925OTTYW","A20VG7NZ13S29U","Approved","Mon Aug 22 04:00:27 PDT 2016","Mon Aug 22 04:01:43 PDT 2016","Sat Aug 27 04:01:43 PDT 2016","Mon Aug 22 12:30:51 PDT 2016","","","76","100% (79/79)","100% (79/79)","100% (79/79)","196","&#34;There has also been improvement in sexual performance for the men&#34;. Some had recovered &#34;the possibility of having sexual intercourse&#44; and erections&#44;&#34;.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","There has also been improvement in sexual performance for the men&#44;","Virtual reality&#44; brain training can help paraplegics regain movement.","http://www.themalaymailonline.com/features/article/virtual-reality-brain-training-can-help-paraplegics-regain-movement","Duke University","CONTAINS","omission"
"3BPP3MA3TCKXX01LR26VW1CLC9LLEL","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3L6L49WXW0Y4PTZ00BJDUAZHUK954X","A2RYRS301XIZZD","Approved","Mon Aug 22 04:06:20 PDT 2016","Mon Aug 22 04:07:19 PDT 2016","Sat Aug 27 04:07:19 PDT 2016","Mon Aug 22 12:30:52 PDT 2016","","","59","100% (257/257)","100% (257/257)","100% (257/257)","196","&#34;There has also been improvement in sexual performance for the men&#34;. Some had recovered &#34;the possibility of having sexual intercourse&#44; and erections&#44;&#34;.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","There has also been improvement in sexual performance for the men&#44;","Virtual reality&#44; brain training can help paraplegics regain movement.","http://www.themalaymailonline.com/features/article/virtual-reality-brain-training-can-help-paraplegics-regain-movement","Duke University","CONTAINS","same"
"3BPP3MA3TCKXX01LR26VW1CLC9LLEL","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3XLBSAQ9Z4DZFU189XO0MQQMML77ZQ","A1DZLZE63NE1ZI","Approved","Mon Aug 22 04:06:53 PDT 2016","Mon Aug 22 04:12:11 PDT 2016","Sat Aug 27 04:12:11 PDT 2016","Mon Aug 22 12:30:52 PDT 2016","","","318","100% (298/298)","100% (298/298)","100% (298/298)","196","&#34;There has also been improvement in sexual performance for the men&#34;. Some had recovered &#34;the possibility of having sexual intercourse&#44; and erections&#44;&#34;.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","There has also been improvement in sexual performance for the men&#44;","Virtual reality&#44; brain training can help paraplegics regain movement.","http://www.themalaymailonline.com/features/article/virtual-reality-brain-training-can-help-paraplegics-regain-movement","Duke University","CONTAINS","same"
"3BPP3MA3TCKXX01LR26VW1CLC9LLEL","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3ZPPDN2SLVX5IIY5S787FCGAT5HE9Y","A166A2M31CW2C7","Approved","Mon Aug 22 02:09:53 PDT 2016","Mon Aug 22 02:11:38 PDT 2016","Sat Aug 27 02:11:38 PDT 2016","Mon Aug 22 12:30:52 PDT 2016","","","105","100% (229/229)","100% (229/229)","100% (229/229)","196","&#34;There has also been improvement in sexual performance for the men&#34;. Some had recovered &#34;the possibility of having sexual intercourse&#44; and erections&#44;&#34;.","Breakthrough for Paraplegics in Regained Mobility: Study.","http://www.newsmax.com/Health/Health-News/Health-neurology-paralysis/2016/08/12/id/743323/","There has also been improvement in sexual performance for the men&#44;","Virtual reality&#44; brain training can help paraplegics regain movement.","http://www.themalaymailonline.com/features/article/virtual-reality-brain-training-can-help-paraplegics-regain-movement","Duke University","CONTAINS","same"
"3NZ1E5QA6Z1LO8MGPOOYE4A3NM95BI","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","31N2WW6R9RRB9U9L69R36HYO5EQF34","A31XT6RPLN6359","Approved","Mon Aug 22 03:45:00 PDT 2016","Mon Aug 22 03:45:18 PDT 2016","Sat Aug 27 03:45:18 PDT 2016","Mon Aug 22 12:30:52 PDT 2016","","","18","100% (91/91)","100% (91/91)","100% (91/91)","197","His company remains committed to its mission of empowering users and streamers across platforms. &#34;As part of Xbox&#44; we'll be able to scale faster than we've ever been able to before. We're expanding the team&#44; bolstering our infrastructure&#44; and most importantly&#44; continuing to grow and support the amazing community at Beam&#34;.","Microsoft Acquires Beam&#44; an Interactive Livestreaming Service for Games.","https://techvibes.com/2016/08/11/microsoft-acquires-beam","As part of Xbox&#44; we'll be able to scale faster than we've ever been able to before. We're expanding the team&#44; bolstering our infrastructure&#44; and most importantly&#44; continuing to grow and support the amazing community at Beam.","Microsoft Acquires Beam Interactive Livestreaming Service To Strengthen Xbox One Experience.","http://hothardware.com/news/microsoft-acquires-beam-interactive-livestreaming-service-to-strengthen-xbox-one-experience","Beam","CONTAINS","same"
"3NZ1E5QA6Z1LO8MGPOOYE4A3NM95BI","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3C2NJ6JBKAIYC4QJ0XWBVC251RBN27","A2OZTBCBOCHF9E","Approved","Mon Aug 22 03:27:26 PDT 2016","Mon Aug 22 03:27:35 PDT 2016","Sat Aug 27 03:27:35 PDT 2016","Mon Aug 22 12:30:52 PDT 2016","","","9","100% (53/53)","100% (53/53)","100% (53/53)","197","His company remains committed to its mission of empowering users and streamers across platforms. &#34;As part of Xbox&#44; we'll be able to scale faster than we've ever been able to before. We're expanding the team&#44; bolstering our infrastructure&#44; and most importantly&#44; continuing to grow and support the amazing community at Beam&#34;.","Microsoft Acquires Beam&#44; an Interactive Livestreaming Service for Games.","https://techvibes.com/2016/08/11/microsoft-acquires-beam","As part of Xbox&#44; we'll be able to scale faster than we've ever been able to before. We're expanding the team&#44; bolstering our infrastructure&#44; and most importantly&#44; continuing to grow and support the amazing community at Beam.","Microsoft Acquires Beam Interactive Livestreaming Service To Strengthen Xbox One Experience.","http://hothardware.com/news/microsoft-acquires-beam-interactive-livestreaming-service-to-strengthen-xbox-one-experience","Beam","CONTAINS","omission"
"3NZ1E5QA6Z1LO8MGPOOYE4A3NM95BI","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:37 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:37 PDT 2016","","","3K2755HG5S49RMBIZYXFJQK0WRCDFX","A4ZPIPBDO624H","Approved","Mon Aug 22 02:20:35 PDT 2016","Mon Aug 22 02:20:47 PDT 2016","Sat Aug 27 02:20:47 PDT 2016","Mon Aug 22 12:30:52 PDT 2016","","","12","100% (87/87)","100% (87/87)","100% (87/87)","197","His company remains committed to its mission of empowering users and streamers across platforms. &#34;As part of Xbox&#44; we'll be able to scale faster than we've ever been able to before. We're expanding the team&#44; bolstering our infrastructure&#44; and most importantly&#44; continuing to grow and support the amazing community at Beam&#34;.","Microsoft Acquires Beam&#44; an Interactive Livestreaming Service for Games.","https://techvibes.com/2016/08/11/microsoft-acquires-beam","As part of Xbox&#44; we'll be able to scale faster than we've ever been able to before. We're expanding the team&#44; bolstering our infrastructure&#44; and most importantly&#44; continuing to grow and support the amazing community at Beam.","Microsoft Acquires Beam Interactive Livestreaming Service To Strengthen Xbox One Experience.","http://hothardware.com/news/microsoft-acquires-beam-interactive-livestreaming-service-to-strengthen-xbox-one-experience","Beam","CONTAINS","omission"
